Código región,Código provincia,Código comuna,Años de escolaridad promedio,edad_min,edad_max
9,91.0,9112.0,7.5,70,74.0
9,91.0,9112.0,6.4,75,79.0
9,91.0,9112.0,5.5,80,84.0
9,91.0,9112.0,4.8,85,
9,91.0,9113.0,0,0,4.0
9,91.0,9113.0,1.5,5,9.0
9,91.0,9113.0,6.2,10,14.0
9,91.0,9113.0,10.6,15,19.0
9,91.0,9113.0,13,20,24.0
9,91.0,9113.0,12.9,25,29.0
9,91.0,9113.0,12.9,30,34.0
9,91.0,9113.0,12.4,35,39.0
9,91.0,9113.0,11.2,40,44.0
9,91.0,9113.0,10.1,45,49.0
9,91.0,9113.0,9.8,50,54.0
9,91.0,9113.0,9.1,55,59.0
9,91.0,9113.0,8.5,60,64.0
9,91.0,9113.0,7.9,65,69.0
9,91.0,9113.0,7.3,70,74.0
9,91.0,9113.0,5.6,75,79.0
9,91.0,9113.0,5.5,80,84.0
9,91.0,9113.0,4.5,85,
9,91.0,9114.0,0,0,4.0
9,91.0,9114.0,1.4,5,9.0
9,91.0,9114.0,6.1,10,14.0
9,91.0,9114.0,10.7,15,19.0
9,91.0,9114.0,13.1,20,24.0
9,91.0,9114.0,13.6,25,29.0
9,91.0,9114.0,13.6,30,34.0
9,91.0,9114.0,13,35,39.0
9,91.0,9114.0,12.3,40,44.0
9,91.0,9114.0,11.3,45,49.0
9,91.0,9114.0,10.7,50,54.0
9,91.0,9114.0,9.8,55,59.0
9,91.0,9114.0,9.4,60,64.0
9,91.0,9114.0,9.1,65,69.0
9,91.0,9114.0,8.2,70,74.0
9,91.0,9114.0,6.9,75,79.0
9,91.0,9114.0,6.3,80,84.0
9,91.0,9114.0,5.4,85,
9,91.0,9115.0,0,0,4.0
9,91.0,9115.0,1.5,5,9.0
9,91.0,9115.0,6,10,14.0
9,91.0,9115.0,10.5,15,19.0
9,91.0,9115.0,12.8,20,24.0
9,91.0,9115.0,13.6,25,29.0
9,91.0,9115.0,13.9,30,34.0
9,91.0,9115.0,13.8,35,39.0
9,91.0,9115.0,13.3,40,44.0
9,91.0,9115.0,12.3,45,49.0
9,91.0,9115.0,11.6,50,54.0
9,91.0,9115.0,11.2,55,59.0
9,91.0,9115.0,10.6,60,64.0
9,91.0,9115.0,10.5,65,69.0
9,91.0,9115.0,9.7,70,74.0
9,91.0,9115.0,8.6,75,79.0
9,91.0,9115.0,7.8,80,84.0
9,91.0,9115.0,7.3,85,
9,91.0,9116.0,0,0,4.0
9,91.0,9116.0,1.5,5,9.0
9,91.0,9116.0,6.1,10,14.0
9,91.0,9116.0,10.6,15,19.0
9,91.0,9116.0,12.6,20,24.0
9,91.0,9116.0,12.6,25,29.0
9,91.0,9116.0,12.3,30,34.0
9,91.0,9116.0,11.7,35,39.0
9,91.0,9116.0,10.6,40,44.0
9,91.0,9116.0,9.5,45,49.0
9,91.0,9116.0,8.9,50,54.0
9,91.0,9116.0,8,55,59.0
9,91.0,9116.0,7.4,60,64.0
9,91.0,9116.0,7.1,65,69.0
9,91.0,9116.0,6.5,70,74.0
9,91.0,9116.0,5.2,75,79.0
9,91.0,9116.0,4.3,80,84.0
9,91.0,9116.0,3.8,85,
9,91.0,9117.0,0,0,4.0
9,91.0,9117.0,1.6,5,9.0
9,91.0,9117.0,6.2,10,14.0
9,91.0,9117.0,10.8,15,19.0
9,91.0,9117.0,12.7,20,24.0
9,91.0,9117.0,12.8,25,29.0
9,91.0,9117.0,12.5,30,34.0
9,91.0,9117.0,11.6,35,39.0
9,91.0,9117.0,10.9,40,44.0
9,91.0,9117.0,9.7,45,49.0
9,91.0,9117.0,9.2,50,54.0
9,91.0,9117.0,8.5,55,59.0
9,91.0,9117.0,7.8,60,64.0
9,91.0,9117.0,7.6,65,69.0
9,91.0,9117.0,6.3,70,74.0
9,91.0,9117.0,5.3,75,79.0
9,91.0,9117.0,4.8,80,84.0
9,91.0,9117.0,3.9,85,
9,91.0,9118.0,0,0,4.0
9,91.0,9118.0,1.7,5,9.0
9,91.0,9118.0,6.3,10,14.0
9,91.0,9118.0,10.9,15,19.0
9,91.0,9118.0,12.9,20,24.0
9,91.0,9118.0,13.1,25,29.0
9,91.0,9118.0,12.6,30,34.0
9,91.0,9118.0,12.4,35,39.0
9,91.0,9118.0,11.1,40,44.0
9,91.0,9118.0,10,45,49.0
9,91.0,9118.0,9.6,50,54.0
9,91.0,9118.0,8.8,55,59.0
9,91.0,9118.0,7.8,60,64.0
9,91.0,9118.0,7.7,65,69.0
9,91.0,9118.0,6.4,70,74.0
9,91.0,9118.0,5.2,75,79.0
9,91.0,9118.0,4.8,80,84.0
9,91.0,9118.0,3.3,85,
9,91.0,9119.0,0,0,4.0
9,91.0,9119.0,1.5,5,9.0
9,91.0,9119.0,6.2,10,14.0
9,91.0,9119.0,10.7,15,19.0
9,91.0,9119.0,13.1,20,24.0
9,91.0,9119.0,13.4,25,29.0
9,91.0,9119.0,13,30,34.0
9,91.0,9119.0,12.6,35,39.0
9,91.0,9119.0,11.8,40,44.0
9,91.0,9119.0,10.8,45,49.0
9,91.0,9119.0,10.3,50,54.0
9,91.0,9119.0,9.5,55,59.0
9,91.0,9119.0,8.7,60,64.0
9,91.0,9119.0,8.5,65,69.0
9,91.0,9119.0,7.4,70,74.0
9,91.0,9119.0,6.2,75,79.0
9,91.0,9119.0,5.1,80,84.0
9,91.0,9119.0,4.2,85,
9,91.0,9120.0,0,0,4.0
9,91.0,9120.0,1.5,5,9.0
9,91.0,9120.0,6.1,10,14.0
9,91.0,9120.0,10.5,15,19.0
9,91.0,9120.0,12.9,20,24.0
9,91.0,9120.0,13.6,25,29.0
9,91.0,9120.0,13.7,30,34.0
9,91.0,9120.0,13.5,35,39.0
9,91.0,9120.0,13,40,44.0
9,91.0,9120.0,12.1,45,49.0
9,91.0,9120.0,11.5,50,54.0
9,91.0,9120.0,10.7,55,59.0
9,91.0,9120.0,10.2,60,64.0
9,91.0,9120.0,10.1,65,69.0
9,91.0,9120.0,9.4,70,74.0
9,91.0,9120.0,8.1,75,79.0
9,91.0,9120.0,7.1,80,84.0
9,91.0,9120.0,5.8,85,
9,91.0,9121.0,0,0,4.0
9,91.0,9121.0,1.4,5,9.0
9,91.0,9121.0,6.1,10,14.0
9,91.0,9121.0,10.6,15,19.0
9,91.0,9121.0,12.9,20,24.0
9,91.0,9121.0,13,25,29.0
9,91.0,9121.0,12.5,30,34.0
9,91.0,9121.0,12.1,35,39.0
9,91.0,9121.0,11,40,44.0
9,91.0,9121.0,10.1,45,49.0
9,91.0,9121.0,9.1,50,54.0
9,91.0,9121.0,8.3,55,59.0
9,91.0,9121.0,7.6,60,64.0
9,91.0,9121.0,6.8,65,69.0
9,91.0,9121.0,6.3,70,74.0
9,91.0,9121.0,4.8,75,79.0
9,91.0,9121.0,4.1,80,84.0
9,91.0,9121.0,3.2,85,
9,92.0,9201.0,0,0,4.0
9,92.0,9201.0,1.5,5,9.0
9,92.0,9201.0,6.1,10,14.0
9,92.0,9201.0,10.6,15,19.0
9,92.0,9201.0,12.9,20,24.0
9,92.0,9201.0,13.5,25,29.0
9,92.0,9201.0,13.4,30,34.0
9,92.0,9201.0,13.1,35,39.0
9,92.0,9201.0,12.4,40,44.0
9,92.0,9201.0,11.6,45,49.0
9,92.0,9201.0,10.7,50,54.0
9,92.0,9201.0,9.9,55,59.0
9,92.0,9201.0,9.4,60,64.0
9,92.0,9201.0,9.2,65,69.0
9,92.0,9201.0,8.8,70,74.0
9,92.0,9201.0,7.5,75,79.0
9,92.0,9201.0,6.7,80,84.0
9,92.0,9201.0,5.8,85,
9,92.0,9202.0,0,0,4.0
9,92.0,9202.0,1.5,5,9.0
9,92.0,9202.0,6.1,10,14.0
9,92.0,9202.0,10.5,15,19.0
9,92.0,9202.0,12.6,20,24.0
9,92.0,9202.0,12.6,25,29.0
9,92.0,9202.0,12.4,30,34.0
9,92.0,9202.0,11.7,35,39.0
9,92.0,9202.0,11.1,40,44.0
9,92.0,9202.0,10.2,45,49.0
9,92.0,9202.0,9.3,50,54.0
9,92.0,9202.0,8.8,55,59.0
9,92.0,9202.0,8.2,60,64.0
9,92.0,9202.0,7.5,65,69.0
9,92.0,9202.0,6.6,70,74.0
9,92.0,9202.0,5.7,75,79.0
9,92.0,9202.0,4.6,80,84.0
9,92.0,9202.0,4,85,
9,92.0,9203.0,0,0,4.0
9,92.0,9203.0,1.4,5,9.0
9,92.0,9203.0,6.1,10,14.0
9,92.0,9203.0,10.6,15,19.0
9,92.0,9203.0,12.7,20,24.0
9,92.0,9203.0,13.1,25,29.0
9,92.0,9203.0,13.2,30,34.0
9,92.0,9203.0,12.8,35,39.0
9,92.0,9203.0,12.2,40,44.0
9,92.0,9203.0,11.2,45,49.0
9,92.0,9203.0,10.5,50,54.0
9,92.0,9203.0,9.9,55,59.0
9,92.0,9203.0,9.3,60,64.0
9,92.0,9203.0,9,65,69.0
9,92.0,9203.0,8.3,70,74.0
9,92.0,9203.0,7,75,79.0
9,92.0,9203.0,5.8,80,84.0
9,92.0,9203.0,5.4,85,
9,92.0,9204.0,0,0,4.0
9,92.0,9204.0,1.5,5,9.0
9,92.0,9204.0,6.2,10,14.0
9,92.0,9204.0,10.4,15,19.0
9,92.0,9204.0,12.6,20,24.0
9,92.0,9204.0,12.6,25,29.0
9,92.0,9204.0,12.1,30,34.0
9,92.0,9204.0,11.4,35,39.0
9,92.0,9204.0,10.5,40,44.0
9,92.0,9204.0,9.6,45,49.0
9,92.0,9204.0,8.6,50,54.0
9,92.0,9204.0,7.9,55,59.0
9,92.0,9204.0,7.8,60,64.0
9,92.0,9204.0,7.4,65,69.0
9,92.0,9204.0,6.6,70,74.0
9,92.0,9204.0,5.2,75,79.0
9,92.0,9204.0,4.2,80,84.0
9,92.0,9204.0,3.8,85,
9,92.0,9205.0,0,0,4.0
9,92.0,9205.0,1.5,5,9.0
9,92.0,9205.0,6.2,10,14.0
9,92.0,9205.0,10.5,15,19.0
9,92.0,9205.0,12.3,20,24.0
9,92.0,9205.0,12.6,25,29.0
9,92.0,9205.0,12.5,30,34.0
9,92.0,9205.0,11.5,35,39.0
9,92.0,9205.0,11.1,40,44.0
9,92.0,9205.0,9.8,45,49.0
9,92.0,9205.0,9.1,50,54.0
9,92.0,9205.0,8.8,55,59.0
9,92.0,9205.0,7.7,60,64.0
9,92.0,9205.0,7,65,69.0
9,92.0,9205.0,6.3,70,74.0
9,92.0,9205.0,4.5,75,79.0
9,92.0,9205.0,3,80,84.0
9,92.0,9205.0,3.1,85,
9,92.0,9206.0,0,0,4.0
9,92.0,9206.0,1.4,5,9.0
9,92.0,9206.0,6.2,10,14.0
9,92.0,9206.0,10.7,15,19.0
9,92.0,9206.0,12.7,20,24.0
9,92.0,9206.0,12.9,25,29.0
9,92.0,9206.0,12.6,30,34.0
9,92.0,9206.0,12,35,39.0
9,92.0,9206.0,10.8,40,44.0
9,92.0,9206.0,9.6,45,49.0
9,92.0,9206.0,8.8,50,54.0
9,92.0,9206.0,7.9,55,59.0
9,92.0,9206.0,7.7,60,64.0
9,92.0,9206.0,7,65,69.0
9,92.0,9206.0,5.9,70,74.0
9,92.0,9206.0,4.8,75,79.0
9,92.0,9206.0,3.9,80,84.0
9,92.0,9206.0,3.3,85,
9,92.0,9207.0,0,0,4.0
9,92.0,9207.0,1.6,5,9.0
9,92.0,9207.0,6,10,14.0
9,92.0,9207.0,10.6,15,19.0
9,92.0,9207.0,12.4,20,24.0
9,92.0,9207.0,12.3,25,29.0
9,92.0,9207.0,11.8,30,34.0
9,92.0,9207.0,11.1,35,39.0
9,92.0,9207.0,9.6,40,44.0
9,92.0,9207.0,8.7,45,49.0
9,92.0,9207.0,7.8,50,54.0
9,92.0,9207.0,7.5,55,59.0
9,92.0,9207.0,6.5,60,64.0
9,92.0,9207.0,6.1,65,69.0
9,92.0,9207.0,5.3,70,74.0
9,92.0,9207.0,4.2,75,79.0
9,92.0,9207.0,4.1,80,84.0
9,92.0,9207.0,2.7,85,
9,92.0,9208.0,0,0,4.0
9,92.0,9208.0,1.6,5,9.0
9,92.0,9208.0,6.3,10,14.0
9,92.0,9208.0,10.5,15,19.0
9,92.0,9208.0,12.8,20,24.0
9,92.0,9208.0,13,25,29.0
9,92.0,9208.0,12.5,30,34.0
9,92.0,9208.0,11.9,35,39.0
9,92.0,9208.0,11.1,40,44.0
9,92.0,9208.0,10,45,49.0
9,92.0,9208.0,8.8,50,54.0
9,92.0,9208.0,8.4,55,59.0
9,92.0,9208.0,8.1,60,64.0
9,92.0,9208.0,7.9,65,69.0
9,92.0,9208.0,6.8,70,74.0
9,92.0,9208.0,5.5,75,79.0
9,92.0,9208.0,5.2,80,84.0
9,92.0,9208.0,4,85,
9,92.0,9209.0,0,0,4.0
9,92.0,9209.0,1.5,5,9.0
9,92.0,9209.0,6.1,10,14.0
9,92.0,9209.0,10.6,15,19.0
9,92.0,9209.0,12.8,20,24.0
9,92.0,9209.0,13,25,29.0
9,92.0,9209.0,12.8,30,34.0
9,92.0,9209.0,12.3,35,39.0
9,92.0,9209.0,11.2,40,44.0
9,92.0,9209.0,10.5,45,49.0
9,92.0,9209.0,9.6,50,54.0
9,92.0,9209.0,8.7,55,59.0
9,92.0,9209.0,8,60,64.0
9,92.0,9209.0,8,65,69.0
9,92.0,9209.0,6.9,70,74.0
9,92.0,9209.0,5.7,75,79.0
9,92.0,9209.0,5.3,80,84.0
9,92.0,9209.0,3.6,85,
9,92.0,9210.0,0,0,4.0
9,92.0,9210.0,1.5,5,9.0
9,92.0,9210.0,6,10,14.0
9,92.0,9210.0,10.6,15,19.0
9,92.0,9210.0,12.7,20,24.0
9,92.0,9210.0,13.1,25,29.0
9,92.0,9210.0,12.8,30,34.0
9,92.0,9210.0,12.8,35,39.0
9,92.0,9210.0,11.5,40,44.0
9,92.0,9210.0,10.6,45,49.0
9,92.0,9210.0,9.6,50,54.0
9,92.0,9210.0,9.2,55,59.0
9,92.0,9210.0,8.6,60,64.0
9,92.0,9210.0,8.2,65,69.0
9,92.0,9210.0,7.7,70,74.0
9,92.0,9210.0,6.7,75,79.0
9,92.0,9210.0,5.5,80,84.0
9,92.0,9210.0,4.6,85,
9,92.0,9211.0,0,0,4.0
9,92.0,9211.0,1.5,5,9.0
9,92.0,9211.0,6.1,10,14.0
9,92.0,9211.0,10.7,15,19.0
9,92.0,9211.0,13,20,24.0
9,92.0,9211.0,13.4,25,29.0
9,92.0,9211.0,13.1,30,34.0
9,92.0,9211.0,12.8,35,39.0
9,92.0,9211.0,12.2,40,44.0
9,92.0,9211.0,11.3,45,49.0
9,92.0,9211.0,10.6,50,54.0
9,92.0,9211.0,9.8,55,59.0
9,92.0,9211.0,9.5,60,64.0
9,92.0,9211.0,9.2,65,69.0
9,92.0,9211.0,8.6,70,74.0
9,92.0,9211.0,7.3,75,79.0
9,92.0,9211.0,6.5,80,84.0
9,92.0,9211.0,5.7,85,
14,141.0,14101.0,0,0,4.0
14,141.0,14101.0,1.4,5,9.0
14,141.0,14101.0,6,10,14.0
14,141.0,14101.0,10.7,15,19.0
14,141.0,14101.0,13.5,20,24.0
14,141.0,14101.0,14.3,25,29.0
14,141.0,14101.0,14.4,30,34.0
14,141.0,14101.0,14.4,35,39.0
14,141.0,14101.0,14,40,44.0
14,141.0,14101.0,13.5,45,49.0
14,141.0,14101.0,12.7,50,54.0
14,141.0,14101.0,11.6,55,59.0
14,141.0,14101.0,11,60,64.0
14,141.0,14101.0,10.8,65,69.0
14,141.0,14101.0,10.3,70,74.0
14,141.0,14101.0,9.4,75,79.0
14,141.0,14101.0,8.5,80,84.0
14,141.0,14101.0,7.5,85,
14,141.0,14102.0,0,0,4.0
14,141.0,14102.0,1.5,5,9.0
14,141.0,14102.0,5.9,10,14.0
14,141.0,14102.0,10.7,15,19.0
14,141.0,14102.0,13.1,20,24.0
14,141.0,14102.0,13.2,25,29.0
14,141.0,14102.0,12.8,30,34.0
14,141.0,14102.0,12.5,35,39.0
14,141.0,14102.0,12.1,40,44.0
14,141.0,14102.0,10.6,45,49.0
14,141.0,14102.0,10,50,54.0
14,141.0,14102.0,9,55,59.0
14,141.0,14102.0,8.4,60,64.0
14,141.0,14102.0,8.2,65,69.0
14,141.0,14102.0,7.5,70,74.0
14,141.0,14102.0,6.3,75,79.0
14,141.0,14102.0,5.1,80,84.0
14,141.0,14102.0,4.3,85,
14,141.0,14103.0,0,0,4.0
14,141.0,14103.0,1.6,5,9.0
14,141.0,14103.0,6.3,10,14.0
14,141.0,14103.0,10.9,15,19.0
14,141.0,14103.0,13.3,20,24.0
14,141.0,14103.0,13.5,25,29.0
14,141.0,14103.0,13.2,30,34.0
14,141.0,14103.0,12.9,35,39.0
14,141.0,14103.0,12,40,44.0
14,141.0,14103.0,11.3,45,49.0
14,141.0,14103.0,10.4,50,54.0
14,141.0,14103.0,9.8,55,59.0
14,141.0,14103.0,9.1,60,64.0
14,141.0,14103.0,8.5,65,69.0
14,141.0,14103.0,7.4,70,74.0
14,141.0,14103.0,6.3,75,79.0
14,141.0,14103.0,5.1,80,84.0
14,141.0,14103.0,4.7,85,
14,141.0,14104.0,0,0,4.0
14,141.0,14104.0,1.4,5,9.0
14,141.0,14104.0,6.2,10,14.0
14,141.0,14104.0,10.6,15,19.0
14,141.0,14104.0,12.8,20,24.0
14,141.0,14104.0,12.9,25,29.0
14,141.0,14104.0,12.9,30,34.0
14,141.0,14104.0,12.2,35,39.0
14,141.0,14104.0,11.6,40,44.0
14,141.0,14104.0,10.7,45,49.0
14,141.0,14104.0,10,50,54.0
14,141.0,14104.0,9.3,55,59.0
14,141.0,14104.0,8.4,60,64.0
14,141.0,14104.0,8.1,65,69.0
14,141.0,14104.0,7.2,70,74.0
14,141.0,14104.0,5.6,75,79.0
14,141.0,14104.0,5,80,84.0
14,141.0,14104.0,4.3,85,
14,141.0,14105.0,0,0,4.0
14,141.0,14105.0,1.6,5,9.0
14,141.0,14105.0,6.2,10,14.0
14,141.0,14105.0,10.5,15,19.0
14,141.0,14105.0,13.1,20,24.0
14,141.0,14105.0,13.4,25,29.0
14,141.0,14105.0,12.6,30,34.0
14,141.0,14105.0,12.7,35,39.0
14,141.0,14105.0,12.4,40,44.0
14,141.0,14105.0,11.5,45,49.0
14,141.0,14105.0,10.7,50,54.0
14,141.0,14105.0,9.5,55,59.0
14,141.0,14105.0,9,60,64.0
14,141.0,14105.0,8.5,65,69.0
14,141.0,14105.0,7.8,70,74.0
14,141.0,14105.0,6.3,75,79.0
14,141.0,14105.0,6.1,80,84.0
14,141.0,14105.0,5.1,85,
14,141.0,14106.0,0,0,4.0
14,141.0,14106.0,1.5,5,9.0
14,141.0,14106.0,6.1,10,14.0
14,141.0,14106.0,10.5,15,19.0
14,141.0,14106.0,12.8,20,24.0
14,141.0,14106.0,13.1,25,29.0
14,141.0,14106.0,13,30,34.0
14,141.0,14106.0,12.4,35,39.0
14,141.0,14106.0,11.7,40,44.0
14,141.0,14106.0,10.8,45,49.0
14,141.0,14106.0,10.2,50,54.0
14,141.0,14106.0,9.3,55,59.0
14,141.0,14106.0,8.6,60,64.0
14,141.0,14106.0,8.5,65,69.0
14,141.0,14106.0,7.5,70,74.0
14,141.0,14106.0,6.3,75,79.0
14,141.0,14106.0,5.3,80,84.0
14,141.0,14106.0,4.5,85,
14,141.0,14107.0,0,0,4.0
14,141.0,14107.0,1.6,5,9.0
14,141.0,14107.0,6.3,10,14.0
14,141.0,14107.0,10.8,15,19.0
14,141.0,14107.0,13,20,24.0
14,141.0,14107.0,13.3,25,29.0
14,141.0,14107.0,13,30,34.0
14,141.0,14107.0,12.6,35,39.0
14,141.0,14107.0,11.9,40,44.0
14,141.0,14107.0,10.7,45,49.0
14,141.0,14107.0,10.1,50,54.0
14,141.0,14107.0,9.1,55,59.0
14,141.0,14107.0,8.4,60,64.0
14,141.0,14107.0,8.1,65,69.0
14,141.0,14107.0,7.4,70,74.0
14,141.0,14107.0,5.9,75,79.0
14,141.0,14107.0,4.8,80,84.0
14,141.0,14107.0,4.6,85,
14,141.0,14108.0,0,0,4.0
14,141.0,14108.0,1.4,5,9.0
14,141.0,14108.0,6.1,10,14.0
14,141.0,14108.0,10.6,15,19.0
14,141.0,14108.0,12.6,20,24.0
14,141.0,14108.0,13,25,29.0
14,141.0,14108.0,12.9,30,34.0
14,141.0,14108.0,12.4,35,39.0
14,141.0,14108.0,11.6,40,44.0
14,141.0,14108.0,10.6,45,49.0
14,141.0,14108.0,9.8,50,54.0
14,141.0,14108.0,8.9,55,59.0
14,141.0,14108.0,8.3,60,64.0
14,141.0,14108.0,8.1,65,69.0
14,141.0,14108.0,7.2,70,74.0
14,141.0,14108.0,5.5,75,79.0
14,141.0,14108.0,4.6,80,84.0
14,141.0,14108.0,4,85,
14,142.0,14201.0,0,0,4.0
14,142.0,14201.0,1.5,5,9.0
14,142.0,14201.0,6.1,10,14.0
14,142.0,14201.0,10.7,15,19.0
14,142.0,14201.0,13.2,20,24.0
14,142.0,14201.0,13.7,25,29.0
14,142.0,14201.0,13.5,30,34.0
14,142.0,14201.0,13.2,35,39.0
14,142.0,14201.0,12.4,40,44.0
14,142.0,14201.0,11.4,45,49.0
14,142.0,14201.0,10.6,50,54.0
14,142.0,14201.0,9.7,55,59.0
14,142.0,14201.0,9.2,60,64.0
14,142.0,14201.0,8.8,65,69.0
14,142.0,14201.0,8,70,74.0
14,142.0,14201.0,6.6,75,79.0
14,142.0,14201.0,5.7,80,84.0
14,142.0,14201.0,5.1,85,
14,142.0,14202.0,0,0,4.0
14,142.0,14202.0,1.6,5,9.0
14,142.0,14202.0,6.2,10,14.0
14,142.0,14202.0,10.7,15,19.0
14,142.0,14202.0,12.8,20,24.0
14,142.0,14202.0,13,25,29.0
14,142.0,14202.0,13,30,34.0
14,142.0,14202.0,12.2,35,39.0
14,142.0,14202.0,11.2,40,44.0
14,142.0,14202.0,10.4,45,49.0
14,142.0,14202.0,9.7,50,54.0
14,142.0,14202.0,9.2,55,59.0
14,142.0,14202.0,7.9,60,64.0
14,142.0,14202.0,7.7,65,69.0
14,142.0,14202.0,6.6,70,74.0
14,142.0,14202.0,5.5,75,79.0
14,142.0,14202.0,4.7,80,84.0
14,142.0,14202.0,4.2,85,
14,142.0,14203.0,0,0,4.0
14,142.0,14203.0,1.5,5,9.0
14,142.0,14203.0,6.1,10,14.0
14,142.0,14203.0,10.5,15,19.0
14,142.0,14203.0,12.6,20,24.0
14,142.0,14203.0,13,25,29.0
14,142.0,14203.0,12.6,30,34.0
14,142.0,14203.0,12.2,35,39.0
14,142.0,14203.0,11.4,40,44.0
14,142.0,14203.0,10.2,45,49.0
14,142.0,14203.0,9.2,50,54.0
14,142.0,14203.0,8.7,55,59.0
14,142.0,14203.0,8,60,64.0
14,142.0,14203.0,7.8,65,69.0
14,142.0,14203.0,6.4,70,74.0
14,142.0,14203.0,5.5,75,79.0
14,142.0,14203.0,5,80,84.0
14,142.0,14203.0,4.3,85,
14,142.0,14204.0,0,0,4.0
14,142.0,14204.0,1.5,5,9.0
14,142.0,14204.0,6.1,10,14.0
14,142.0,14204.0,10.6,15,19.0
14,142.0,14204.0,13.1,20,24.0
14,142.0,14204.0,13.3,25,29.0
14,142.0,14204.0,13.1,30,34.0
14,142.0,14204.0,12.6,35,39.0
14,142.0,14204.0,11.9,40,44.0
14,142.0,14204.0,11,45,49.0
14,142.0,14204.0,10.2,50,54.0
14,142.0,14204.0,9.3,55,59.0
14,142.0,14204.0,8.6,60,64.0
14,142.0,14204.0,8.2,65,69.0
14,142.0,14204.0,7.5,70,74.0
14,142.0,14204.0,6.4,75,79.0
14,142.0,14204.0,5.5,80,84.0
14,142.0,14204.0,4.8,85,
10,101.0,10101.0,0,0,4.0
10,101.0,10101.0,1.4,5,9.0
10,101.0,10101.0,6,10,14.0
10,101.0,10101.0,10.6,15,19.0
10,101.0,10101.0,13,20,24.0
10,101.0,10101.0,13.7,25,29.0
10,101.0,10101.0,13.8,30,34.0
10,101.0,10101.0,13.6,35,39.0
10,101.0,10101.0,13,40,44.0
10,101.0,10101.0,12.5,45,49.0
10,101.0,10101.0,11.6,50,54.0
10,101.0,10101.0,10.7,55,59.0
10,101.0,10101.0,10.2,60,64.0
10,101.0,10101.0,9.6,65,69.0
10,101.0,10101.0,9,70,74.0
10,101.0,10101.0,7.9,75,79.0
10,101.0,10101.0,6.8,80,84.0
10,101.0,10101.0,6.3,85,
10,101.0,10102.0,0,0,4.0
10,101.0,10102.0,1.4,5,9.0
10,101.0,10102.0,6.1,10,14.0
10,101.0,10102.0,10.6,15,19.0
10,101.0,10102.0,12.5,20,24.0
10,101.0,10102.0,12.8,25,29.0
10,101.0,10102.0,12.5,30,34.0
10,101.0,10102.0,11.9,35,39.0
10,101.0,10102.0,11.3,40,44.0
10,101.0,10102.0,10.3,45,49.0
10,101.0,10102.0,9.4,50,54.0
10,101.0,10102.0,8.7,55,59.0
10,101.0,10102.0,8,60,64.0
10,101.0,10102.0,7.4,65,69.0
10,101.0,10102.0,6.4,70,74.0
10,101.0,10102.0,5.5,75,79.0
10,101.0,10102.0,4.6,80,84.0
10,101.0,10102.0,4.1,85,
10,101.0,10103.0,0,0,4.0
10,101.0,10103.0,1.5,5,9.0
10,101.0,10103.0,6.1,10,14.0
10,101.0,10103.0,10.5,15,19.0
10,101.0,10103.0,12.5,20,24.0
10,101.0,10103.0,13.2,25,29.0
10,101.0,10103.0,12.8,30,34.0
10,101.0,10103.0,12.1,35,39.0
10,101.0,10103.0,11.2,40,44.0
10,101.0,10103.0,10.1,45,49.0
10,101.0,10103.0,9.8,50,54.0
10,101.0,10103.0,8.9,55,59.0
10,101.0,10103.0,8.1,60,64.0
10,101.0,10103.0,8.2,65,69.0
10,101.0,10103.0,7.2,70,74.0
10,101.0,10103.0,5.9,75,79.0
10,101.0,10103.0,5.6,80,84.0
10,101.0,10103.0,4.3,85,
10,101.0,10104.0,0,0,4.0
10,101.0,10104.0,1.5,5,9.0
10,101.0,10104.0,6.2,10,14.0
10,101.0,10104.0,10.6,15,19.0
10,101.0,10104.0,12.7,20,24.0
10,101.0,10104.0,12.7,25,29.0
10,101.0,10104.0,12.5,30,34.0
10,101.0,10104.0,11.8,35,39.0
10,101.0,10104.0,11.1,40,44.0
10,101.0,10104.0,9.9,45,49.0
10,101.0,10104.0,9.2,50,54.0
10,101.0,10104.0,8.2,55,59.0
10,101.0,10104.0,8,60,64.0
10,101.0,10104.0,7.7,65,69.0
10,101.0,10104.0,6.7,70,74.0
10,101.0,10104.0,5.6,75,79.0
10,101.0,10104.0,5.1,80,84.0
10,101.0,10104.0,4.2,85,
10,101.0,10105.0,0,0,4.0
10,101.0,10105.0,1.5,5,9.0
10,101.0,10105.0,6.2,10,14.0
10,101.0,10105.0,10.6,15,19.0
10,101.0,10105.0,12.8,20,24.0
10,101.0,10105.0,13.3,25,29.0
10,101.0,10105.0,13.3,30,34.0
10,101.0,10105.0,13.2,35,39.0
10,101.0,10105.0,12.6,40,44.0
10,101.0,10105.0,11.8,45,49.0
10,101.0,10105.0,10.6,50,54.0
10,101.0,10105.0,9.5,55,59.0
10,101.0,10105.0,9,60,64.0
10,101.0,10105.0,8.8,65,69.0
10,101.0,10105.0,8.2,70,74.0
10,101.0,10105.0,7,75,79.0
10,101.0,10105.0,6.3,80,84.0
10,101.0,10105.0,5.6,85,
10,101.0,10106.0,0,0,4.0
10,101.0,10106.0,1.7,5,9.0
10,101.0,10106.0,6.2,10,14.0
10,101.0,10106.0,10.7,15,19.0
10,101.0,10106.0,12.6,20,24.0
10,101.0,10106.0,12.6,25,29.0
10,101.0,10106.0,12.3,30,34.0
10,101.0,10106.0,11.8,35,39.0
10,101.0,10106.0,10.7,40,44.0
